id,version_status,organism_name,annotation_provider,annotation_date
GCF_028759865.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028760085.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028754745.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028759515.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028760015.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028759445.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028759845.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028759925.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_000516195.1,suppressed,Acinetobacter baumannii UH5707,NCBI RefSeq,2023/06/11
GCF_000682515.1,suppressed,Acinetobacter baumannii 1571545,NCBI RefSeq,2022/05/17
GCF_000315295.1,suppressed,Pyrus x bretschneideri,NCBI RefSeq,2016/10/04
GCF_000751595.1,suppressed,Weeksella massiliensis,NCBI RefSeq,2017/08/22
GCF_000494065.1,suppressed,Marinimicrobia bacterium JGI OTU-1,NCBI RefSeq,2014/12/16
GCF_000404705.1,suppressed,EM3 bacterium JGI 0000106-B10,NCBI RefSeq,2014/06/20
GCF_000484835.1,suppressed,Rhizobium sp. JGI 0001005-L20,NCBI RefSeq,2015/07/31
GCF_000724795.1,replaced,Bacteroides fragilis,NCBI RefSeq,2017/04/02
GCF_000598545.1,replaced,Bacteroides fragilis str. 1007-1-F #4,NCBI RefSeq,2022/10/05
GCF_000599065.1,replaced,Bacteroides fragilis str. 3783N1-6,NCBI RefSeq,2022/10/05
GCF_000648735.1,replaced,Pseudomonas syringae pv. actinidiae ICMP 18884,NCBI RefSeq,2014/10/08
GCF_000188115.3,replaced,Solanum lycopersicum,NCBI RefSeq,2014/11/14
GCF_000738735.1,replaced,Corvus cornix cornix,NCBI RefSeq,2014/11/24
GCF_000146605.2,replaced,Meleagris gallopavo,NCBI RefSeq,2014/12/09
GCF_000760695.1,suppressed,Tolypothrix bouteillei VB521301,NCBI RefSeq,2014/12/21
GCF_000754585.1,suppressed,actinobacterium acAcidi,NCBI RefSeq,2014/12/21
GCF_000385635.1,suppressed,candidate division TM6 bacterium JCVI TM6SC1,NCBI RefSeq,2014/12/08
GCF_000470195.1,suppressed,Kingella kingae KK245,NCBI RefSeq,2023/02/12
GCF_000783395.1,suppressed,Pseudomonas chlororaphis,NCBI RefSeq,2022/12/12
GCF_000624275.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110222,NCBI RefSeq,2023/02/05
GCF_000625395.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20090530,NCBI RefSeq,2023/02/05
GCF_000623255.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120555,NCBI RefSeq,2023/02/05
GCF_000624495.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120229,NCBI RefSeq,2023/02/05
GCF_000624555.1,replaced,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120469,NCBI RefSeq,2023/02/05
GCF_000626555.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111510,NCBI RefSeq,2023/02/05
GCF_000624615.1,replaced,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120498,NCBI RefSeq,2023/02/05
GCF_000624375.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111576,NCBI RefSeq,2023/02/05
GCF_000624895.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121750,NCBI RefSeq,2023/02/05
GCF_000625295.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121826,NCBI RefSeq,2022/11/11
GCF_000624055.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094352,NCBI RefSeq,2022/11/11
GCF_000624935.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121753,NCBI RefSeq,2022/11/11
GCF_000625995.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20123395,NCBI RefSeq,2023/02/05
GCF_000626435.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121747,NCBI RefSeq,2023/02/05
GCF_000624795.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121689,NCBI RefSeq,2023/02/05
GCF_000623935.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20093784,NCBI RefSeq,2023/02/05
GCF_000624215.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094803,NCBI RefSeq,2023/02/05
GCF_000623635.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA19961622,NCBI RefSeq,2023/02/05
GCF_000625975.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20122045,NCBI RefSeq,2023/02/05
GCF_000625635.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121976,NCBI RefSeq,2022/11/11
GCF_000625955.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20122033,NCBI RefSeq,2023/02/05
GCF_000625095.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120917,NCBI RefSeq,2023/02/05
GCF_000625135.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120925,NCBI RefSeq,2023/02/05
GCF_000625075.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120776,NCBI RefSeq,2023/02/05
GCF_000625475.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120581,NCBI RefSeq,2023/02/05
GCF_000625615.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120722,NCBI RefSeq,2022/11/11
GCF_000624955.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120734,NCBI RefSeq,2023/02/05
GCF_000736255.1,suppressed,Mycobacterium tuberculosis,NCBI RefSeq,2023/06/22
GCF_000623435.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA19983126,NCBI RefSeq,2023/02/05
GCF_000623815.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20090877,NCBI RefSeq,2023/02/05
GCF_000623735.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA19981522,NCBI RefSeq,2023/02/05
GCF_000775165.1,suppressed,Burkholderia pseudomallei MSHR435,NCBI RefSeq,2022/09/27
GCF_000725165.1,suppressed,Gilliamella apicola SCGC AB-598-B02,NCBI RefSeq,2015/01/10
GCF_000815345.1,suppressed,Bacillus sp. REN51N,NCBI RefSeq,2023/11/09
GCF_000816125.1,suppressed,Rhizobium etli bv. phaseoli str. IE4803,NCBI RefSeq,2023/05/01
GCF_000815105.1,suppressed,Pandoraea pulmonicola,NCBI RefSeq,2023/02/06
GCF_000817005.1,suppressed,Streptococcus pneumoniae,NCBI RefSeq,2022/11/11
GCF_000807355.1,suppressed,Campylobacter jejuni subsp. jejuni,NCBI RefSeq,2020/02/10
GCF_000814165.1,replaced,Acinetobacter nosocomialis,NCBI RefSeq,2023/02/05
GCF_000758225.1,suppressed,Mycobacteroides abscessus subsp. bolletii,NCBI RefSeq,2017/03/16
GCF_000577745.1,replaced,Listeria monocytogenes 6179,NCBI RefSeq,2022/12/24
GCF_000784905.1,suppressed,Enterobacter cloacae,NCBI RefSeq,2022/11/01
GCF_000194075.2,suppressed,Mycobacterium tuberculosis variant bovis BCG str. ATCC 35743,NCBI RefSeq,2020/02/17
GCF_000512835.1,suppressed,Bacillus anthracis str. A16,NCBI RefSeq,2022/12/16
GCF_000740925.1,suppressed,Bacillus anthracis,NCBI RefSeq,2015/01/21
GCF_000623155.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20093266,NCBI RefSeq,2023/02/05
GCF_000777215.1,suppressed,Escherichia coli,NCBI RefSeq,2024/06/01
GCF_000752215.1,suppressed,bacterium MS4,NCBI RefSeq,2019/12/10
GCF_000710935.1,suppressed,alpha proteobacterium Q-1,NCBI RefSeq,2020/01/31
GCF_000776915.1,suppressed,Escherichia coli,NCBI RefSeq,2023/04/24
GCF_000776595.1,suppressed,Escherichia coli,NCBI RefSeq,2023/04/24
GCF_000829755.1,suppressed,Parachlamydiaceae bacterium HS-T3,NCBI RefSeq,2019/10/30
GCF_000777515.1,suppressed,Escherichia coli,NCBI RefSeq,2023/04/25
GCF_000724565.1,replaced,Pseudoalteromonas sp. '520P1 No. 412',NCBI RefSeq,2023/02/13
GCF_000755325.1,suppressed,Nonlabens ulvanivorans,NCBI RefSeq,2023/08/06
GCF_000831305.1,suppressed,Mycobacterium kansasii 824,NCBI RefSeq,2017/04/03
GCF_000751675.1,suppressed,Clostridium culturomicium,NCBI RefSeq,2017/04/09
GCF_000753435.1,suppressed,Clostridium amazonitimonense,NCBI RefSeq,2018/03/19
GCF_000520135.1,suppressed,Rhodovulum sulfidophilum DSM 1374,NCBI RefSeq,2021/03/21
GCF_000755385.1,suppressed,Vibrio maritimus,NCBI RefSeq,2020/12/10
GCF_000466785.2,replaced,Limosilactobacillus fermentum 3872,NCBI RefSeq,2015/02/06
GCF_000858385.1,replaced,Human alphaherpesvirus 2,NCBI RefSeq,2010/04/23
GCF_000863365.1,suppressed,Alkhumra hemorrhagic fever virus,NCBI RefSeq,2018/08/27
GCF_033986825.1,suppressed,Salmonella enterica,NCBI RefSeq,2023/12/01
GCF_033989275.1,suppressed,Salmonella enterica,NCBI RefSeq,2023/12/01
GCF_033988295.1,suppressed,Salmonella enterica,NCBI RefSeq,2023/12/01
GCF_033986715.1,suppressed,Salmonella enterica,NCBI RefSeq,2023/12/01
GCF_033987485.1,suppressed,Salmonella enterica,NCBI RefSeq,2023/12/01
GCF_033988415.1,suppressed,Salmonella enterica,NCBI RefSeq,2023/12/01
GCF_033987335.1,suppressed,Salmonella enterica,NCBI RefSeq,2023/12/01
GCF_033989675.1,suppressed,Salmonella enterica,NCBI RefSeq,2023/12/01
GCF_033989185.1,suppressed,Salmonella enterica,NCBI RefSeq,2023/12/01
GCF_033989695.1,suppressed,Salmonella enterica,NCBI RefSeq,2023/12/01
GCF_033987765.1,suppressed,Salmonella enterica,NCBI RefSeq,2023/12/01
GCF_028654035.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028654615.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028683115.1,suppressed,Photobacterium sp. ZSDE20,NCBI RefSeq,2023/02/18
GCF_028630105.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028632915.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028633865.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028634575.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028635205.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_000880115.1,suppressed,Macaque simian foamy virus,NCBI RefSeq,2018/08/27
GCF_000880335.1,suppressed,Barfin flounder virus BF93Hok,NCBI RefSeq,2016/01/15
GCF_000880935.1,suppressed,Mouse parvovirus 4a,NCBI RefSeq,2016/04/08
GCF_000881755.1,suppressed,maize Iranian mosaic virus,NCBI RefSeq,2008/11/13
GCF_000883175.1,suppressed,Helicoverpa armigera NPV NNg1,NCBI RefSeq,2016/01/15
GCF_000911735.1,suppressed,Choristoneura occidentalis alphabaculovirus,NCBI RefSeq,2016/04/08
GCF_000914895.1,suppressed,Phaseolus vulgaris alphaendornavirus 1,NCBI RefSeq,2018/08/27
GCF_000918035.1,replaced,Human cyclovirus,NCBI RefSeq,2015/02/22
GCF_000516595.1,replaced,Acinetobacter baumannii CI77,NCBI RefSeq,2022/11/13
GCF_000516615.1,replaced,Acinetobacter lactucae,NCBI RefSeq,2022/11/13
GCF_000515875.1,suppressed,Acinetobacter baumannii UH8907,NCBI RefSeq,2023/06/11
GCF_000581515.1,suppressed,Acinetobacter baumannii 34654,NCBI RefSeq,2022/11/18
GCF_000614465.1,replaced,Escherichia coli O86:H34 str. 99-3124,NCBI RefSeq,2023/06/23
GCF_000617385.1,suppressed,Escherichia coli O55:H7 str. 06-3555,NCBI RefSeq,2023/06/21
GCF_000614085.1,replaced,Escherichia coli O157:H7 str. 2011EL-2288,NCBI RefSeq,2023/07/09
GCF_000618985.1,replaced,Escherichia coli O157:H7 str. 2011EL-2313,NCBI RefSeq,2023/06/23
GCF_000622695.1,replaced,Escherichia coli O26:H11 str. 2010C-3472,NCBI RefSeq,2023/06/23
GCF_000622875.1,replaced,Escherichia coli O26:H11 str. 2009C-3612,NCBI RefSeq,2023/04/25
GCF_000622755.1,replaced,Escherichia coli O26:H11 str. 2009C-3689,NCBI RefSeq,2023/04/25
GCF_000622445.1,replaced,Escherichia coli O26:H11 str. 03-3500,NCBI RefSeq,2023/06/23
GCF_000622465.1,replaced,Escherichia coli O26:H11 str. 06-3464,NCBI RefSeq,2023/02/23
GCF_000615575.1,replaced,Escherichia coli O111:NM str. 2010C-3977,NCBI RefSeq,2023/06/23
GCF_000632615.1,replaced,Escherichia coli O111:NM str. 2010C-3053,NCBI RefSeq,2023/06/23
GCF_000619265.1,replaced,Escherichia coli O45:H2 str. 2009C-3686,NCBI RefSeq,2023/04/25
GCF_000567765.1,replaced,Klebsiella pneumoniae MGH 31,NCBI RefSeq,2016/06/17
GCF_000709205.1,suppressed,Klebsiella pneumoniae UHKPC45,NCBI RefSeq,2021/02/01
GCF_000795435.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/04/07
GCF_028863955.1,suppressed,Serratia nevei,NCBI RefSeq,2023/02/27
GCF_028632595.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028632695.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028633685.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028633765.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028634375.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028634875.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028635365.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/17
GCF_028608585.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028608885.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028609285.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028609985.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028597885.1,suppressed,Escherichia coli,NCBI RefSeq,2024/04/21
GCF_028595525.1,replaced,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/12
GCF_028595615.1,replaced,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/12
GCF_028609265.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028609205.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028607145.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028608545.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028608745.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028608845.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028608945.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028610145.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028608705.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028609905.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028610005.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028608925.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_028609345.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2023/02/13
GCF_012840045.1,suppressed,Syntrophothermus lipocalidus,NCBI RefSeq,2023/02/13
GCF_028613775.1,suppressed,Enterobacter hormaechei subsp. steigerwaltii,NCBI RefSeq,2023/10/01
GCF_028615485.1,suppressed,Vibrio parahaemolyticus,NCBI RefSeq,2023/02/17
GCF_028657175.1,suppressed,Actinacidiphila cocklensis,NCBI RefSeq,2023/02/17
GCF_028766045.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028766265.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028767195.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028767345.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028767365.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028767755.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028767865.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028765895.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028767445.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028767815.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028765805.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028766305.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028766655.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028766025.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028766365.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028766545.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028767225.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028767325.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028765775.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028765815.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028766075.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028766275.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028766785.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028767005.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/02/22
GCF_028754875.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028755785.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028756825.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028757195.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028757475.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028757865.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028758365.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028758865.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028759185.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028759585.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028759625.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028759805.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028759895.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028755055.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028755615.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028756135.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028756445.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028767145.1,suppressed,Bacillus sp. AGSP1,NCBI RefSeq,2023/02/22
GCF_028755845.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028756045.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028756555.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028757085.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_028754825.1,suppressed,Escherichia coli,NCBI RefSeq,2023/02/22
GCF_000717175.1,suppressed,Pseudonocardia autotrophica,NCBI RefSeq,2023/11/12
GCF_000744505.1,suppressed,Rhizobium alamii,NCBI RefSeq,2021/04/11
GCF_000746265.1,suppressed,Rhizobium sp. CF394,NCBI RefSeq,2021/04/11
GCF_000746385.1,suppressed,Rhizobium sp. YR519,NCBI RefSeq,2021/04/11
GCF_000745255.1,suppressed,Rhizobium sp. YR295,NCBI RefSeq,2021/04/11
GCF_000696365.1,replaced,Rickettsia tamurae subsp. buchneri,NCBI RefSeq,2022/12/08
GCF_000768555.1,replaced,Roseovarius mucosus DSM 17069,NCBI RefSeq,2023/05/04
GCF_000600335.1,replaced,Rubellimicrobium mesophilum DSM 19309,NCBI RefSeq,2023/05/03
GCF_000753945.1,suppressed,Smithella sp. D17,NCBI RefSeq,2014/12/21
GCF_000744515.1,suppressed,Rhizorhabdus wittichii,NCBI RefSeq,2020/12/09
GCF_000556525.1,suppressed,Staphylococcus sp. M0480,NCBI RefSeq,2022/12/22
GCF_000697765.1,suppressed,Staphylococcus aureus subsp. aureus CO-98,NCBI RefSeq,2015/08/16
GCF_000785785.1,suppressed,Streptococcus uberis,NCBI RefSeq,2022/12/17
GCF_000696115.1,suppressed,Streptomyces olindensis,NCBI RefSeq,2017/03/08
GCF_000612545.1,replaced,Streptomyces sp. PCS3-D2,NCBI RefSeq,2022/12/18
GCF_000510525.1,suppressed,Tannerella sp. oral taxon BU063 isolate Cell 6/7/9,NCBI RefSeq,2014/12/20
GCF_000510505.1,suppressed,Tannerella sp. oral taxon BU063 isolate Cell 5,NCBI RefSeq,2014/12/20
GCF_000744875.1,suppressed,Hydrogenovibrio sp. Milos-T1,NCBI RefSeq,2020/12/23
GCF_000753235.1,suppressed,bacterium MS4,NCBI RefSeq,2020/05/14
GCF_000477355.1,suppressed,Kingella kingae KK88,NCBI RefSeq,2021/02/03
GCF_000807675.1,replaced,Eubacterium limosum,NCBI RefSeq,2015/08/17
GCF_000624515.1,replaced,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120240,NCBI RefSeq,2023/02/05
GCF_000626095.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120200,NCBI RefSeq,2023/02/05
GCF_000625435.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20100089,NCBI RefSeq,2023/02/05
GCF_000624535.1,replaced,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120356,NCBI RefSeq,2023/02/05
GCF_000625455.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120580,NCBI RefSeq,2023/02/05
GCF_000624355.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111561,NCBI RefSeq,2023/02/05
GCF_000625275.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121825,NCBI RefSeq,2023/02/05
GCF_000624035.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094350,NCBI RefSeq,2023/02/05
GCF_000624915.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121751,NCBI RefSeq,2022/11/11
GCF_000624735.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121542,NCBI RefSeq,2023/02/05
GCF_000623995.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20093977,NCBI RefSeq,2023/02/05
GCF_000624015.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094079,NCBI RefSeq,2023/02/05
GCF_000624835.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121744,NCBI RefSeq,2023/02/05
GCF_000624775.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121672,NCBI RefSeq,2023/02/05
GCF_000623915.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20093543,NCBI RefSeq,2023/02/05
GCF_000625695.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094682,NCBI RefSeq,2023/02/05
GCF_000625235.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120970,NCBI RefSeq,2023/02/05
GCF_000624075.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094383,NCBI RefSeq,2022/11/11
GCF_000623655.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. SA19970510,NCBI RefSeq,2023/02/05
GCF_000625915.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20122026,NCBI RefSeq,2023/02/05
GCF_000625795.1,suppressed,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121986,NCBI RefSeq,2022/11/11
