,metagenome_id,Domain,Phylum,Class,Order,Family,Genus,Species
47306,3300029435_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47307,3300029435_30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47308,3300029435_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47309,3300029435_36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47310,3300029435_39,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47311,3300029435_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47312,3300029435_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47313,3300029436_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47314,3300029436_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47315,3300029436_16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47316,3300029436_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47317,3300029436_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47318,3300029436_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47319,3300029436_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47320,3300029436_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47321,3300029436_22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47322,3300029436_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47323,3300029436_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47324,3300029436_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47325,3300029436_26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47326,3300029436_28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47327,3300029436_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47328,3300029436_30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47329,3300029436_31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47330,3300029436_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47331,3300029437_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47332,3300029437_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47333,3300029437_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47334,3300029437_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47335,3300029437_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47336,3300029437_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47337,3300029437_23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47338,3300029437_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47339,3300029437_26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47340,3300029437_27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47341,3300029437_28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47342,3300029437_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47343,3300029437_30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47344,3300029437_31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47345,3300029437_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47346,3300029437_33,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47347,3300029437_34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47348,3300029437_37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47349,3300029437_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47350,3300029438_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47351,3300029438_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47352,3300029438_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47353,3300029438_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47354,3300029438_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47355,3300029438_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47356,3300029438_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47357,3300029438_23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47358,3300029438_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47359,3300029438_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47360,3300029438_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47361,3300029438_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47362,3300029439_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47363,3300029439_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47364,3300029439_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47365,3300029439_14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47366,3300029439_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47367,3300029439_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47368,3300029439_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47369,3300029439_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47370,3300029439_20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47371,3300029439_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47372,3300029439_22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47373,3300029439_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47374,3300029439_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47375,3300029439_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47376,3300029439_26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47377,3300029439_28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47378,3300029439_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47379,3300029439_30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47380,3300029439_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47381,3300029439_34,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47382,3300029439_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47383,3300029440_15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47384,3300029440_18,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47385,3300029440_19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47386,3300029440_2,1.0,1.0,1.0,1.0,0.0,0.0,0.0
47387,3300029440_20,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47388,3300029440_22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47389,3300029440_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47390,3300029440_33,1.0,1.0,1.0,1.0,0.0,0.0,0.0
47391,3300029440_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47392,3300029440_7,1.0,1.0,1.0,1.0,0.0,0.0,0.0
47393,3300029440_8,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47394,3300029441_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47395,3300029441_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47396,3300029441_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47397,3300029441_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47398,3300029441_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47399,3300029441_17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47400,3300029441_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47401,3300029441_20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47402,3300029441_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47403,3300029441_22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47404,3300029441_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47405,3300029441_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47406,3300029441_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47407,3300029441_26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47408,3300029441_28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47409,3300029441_29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47410,3300029441_30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47411,3300029441_31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47412,3300029441_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47413,3300029441_33,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47414,3300029441_35,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47415,3300029441_36,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47416,3300029441_37,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47417,3300029441_38,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47418,3300029441_41,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47419,3300029441_42,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47420,3300029441_43,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47421,3300029441_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47422,3300029442_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47423,3300029442_13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47424,3300029442_14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47425,3300029442_15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47426,3300029442_16,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47427,3300029442_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47428,3300029442_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47429,3300029442_7,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47430,3300029442_8,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47431,3300029442_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47432,3300029443_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47433,3300029443_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47434,3300029443_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47435,3300029443_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47436,3300029443_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47437,3300029443_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47438,3300029443_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47439,3300029443_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47440,3300029443_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47441,3300029443_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47442,3300029443_24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47443,3300029443_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47444,3300029443_26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47445,3300029443_27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47446,3300029443_28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47447,3300029443_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47448,3300029443_31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47449,3300029443_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47450,3300029444_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47451,3300029444_14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47452,3300029444_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47453,3300029444_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47454,3300029444_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47455,3300029444_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47456,3300029444_22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47457,3300029444_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47458,3300029444_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47459,3300029444_26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47460,3300029444_27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47461,3300029444_29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47462,3300029444_31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47463,3300029444_34,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47464,3300029444_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47465,3300029444_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47466,3300029445_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47467,3300029445_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47468,3300029445_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47469,3300029445_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47470,3300029445_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47471,3300029445_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47472,3300029445_22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47473,3300029445_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47474,3300029445_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47475,3300029445_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47476,3300029445_27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47477,3300029445_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47478,3300029445_31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47479,3300029445_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47480,3300029445_33,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47481,3300029445_34,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47482,3300029445_35,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47483,3300029445_36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47484,3300029445_37,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47485,3300029445_39,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47486,3300029445_41,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47487,3300029446_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47488,3300029446_11,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47489,3300029446_13,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47490,3300029446_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47491,3300029446_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47492,3300029446_16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47493,3300029446_18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47494,3300029446_19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47495,3300029446_20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47496,3300029446_21,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47497,3300029446_24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47498,3300029446_35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47499,3300029446_40,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47500,3300029446_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47501,3300029447_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47502,3300029447_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47503,3300029447_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47504,3300029447_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47505,3300029447_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47506,3300029447_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47507,3300029447_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47508,3300029447_22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47509,3300029447_23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47510,3300029447_24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47511,3300029447_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47512,3300029447_27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47513,3300029447_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47514,3300029447_31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47515,3300029447_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47516,3300029447_34,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47517,3300029447_35,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47518,3300029447_37,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47519,3300029447_39,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47520,3300029447_40,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47521,3300029447_44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47522,3300029449_16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47523,3300029449_17,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47524,3300029449_18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
47525,3300029449_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47526,3300029449_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47527,3300029449_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47528,3300029450_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47529,3300029450_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47530,3300029450_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47531,3300029450_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47532,3300029450_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47533,3300029451_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47534,3300029451_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47535,3300029451_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47536,3300029451_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47537,3300029451_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47538,3300029451_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47539,3300029451_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47540,3300029451_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47541,3300029452_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47542,3300029452_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47543,3300029452_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47544,3300029452_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47545,3300029452_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47546,3300029452_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47547,3300029452_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47548,3300029452_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47549,3300029453_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47550,3300029453_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47551,3300029453_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47552,3300029453_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47553,3300029453_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47554,3300029453_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47555,3300029453_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47556,3300029453_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47557,3300029454_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47558,3300029454_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47559,3300029454_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47560,3300029454_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47561,3300029454_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47562,3300029454_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47563,3300029454_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47564,3300029455_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47565,3300029455_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47566,3300029455_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47567,3300029455_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47568,3300029455_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47569,3300029455_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47570,3300029455_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47571,3300029455_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47572,3300029456_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47573,3300029456_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47574,3300029456_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47575,3300029456_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47576,3300029456_17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47577,3300029456_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47578,3300029456_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47579,3300029456_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47580,3300029456_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47581,3300029457_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47582,3300029457_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47583,3300029457_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47584,3300029457_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47585,3300029457_14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47586,3300029457_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47587,3300029457_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47588,3300029457_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47589,3300029457_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47590,3300029457_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47591,3300029457_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47592,3300029458_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47593,3300029458_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47594,3300029458_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47595,3300029458_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47596,3300029458_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47597,3300029458_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47598,3300029458_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47599,3300029458_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47600,3300029459_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47601,3300029459_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47602,3300029459_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47603,3300029459_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47604,3300029459_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47605,3300029459_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47606,3300029459_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47607,3300029459_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47608,3300029459_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47609,3300029459_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47610,3300029460_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47611,3300029460_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47612,3300029460_14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47613,3300029460_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47614,3300029460_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47615,3300029460_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47616,3300029460_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47617,3300029461_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47618,3300029461_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47619,3300029461_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47620,3300029461_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47621,3300029461_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47622,3300029461_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47623,3300029461_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47624,3300029462_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47625,3300029462_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47626,3300029462_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47627,3300029462_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47628,3300029462_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47629,3300029462_15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47630,3300029462_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47631,3300029462_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47632,3300029462_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47633,3300029462_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47634,3300029462_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47635,3300029463_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47636,3300029463_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47637,3300029463_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47638,3300029463_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47639,3300029463_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47640,3300029463_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47641,3300029463_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47642,3300029463_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47643,3300029464_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47644,3300029464_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47645,3300029464_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47646,3300029464_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47647,3300029464_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47648,3300029464_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47649,3300029464_18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47650,3300029464_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47651,3300029464_21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47652,3300029464_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47653,3300029464_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47654,3300029464_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47655,3300029464_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47656,3300029464_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47657,3300029465_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47658,3300029465_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47659,3300029465_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47660,3300029465_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47661,3300029465_15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47662,3300029465_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47663,3300029465_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47664,3300029465_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47665,3300029465_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47666,3300029466_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47667,3300029466_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47668,3300029466_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47669,3300029466_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47670,3300029466_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47671,3300029466_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47672,3300029466_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
